winner,bot_player,bot_wins,moves,max_depth,avg_minimax_time,game_number
0,0,True,7,16,4.76837158203125e-06,593
0,0,True,7,16,4.231929779052734e-06,594
0,0,True,7,16,4.112720489501953e-06,595
1,1,True,8,15,4.827976226806641e-06,596
Draw,0,False,16,16,4.708766937255859e-06,597
Draw,0,False,16,16,4.410743713378906e-06,598
0,0,True,7,16,4.172325134277344e-06,599
Draw,0,False,16,16,4.351139068603516e-06,600
Draw,1,False,16,15,8.195638656616211e-06,601
1,1,True,16,15,6.22868537902832e-06,602
1,1,True,16,15,5.9604644775390625e-06,603
0,0,True,15,16,5.900859832763672e-06,604
1,1,True,12,15,5.0067901611328125e-06,605
1,1,True,16,15,4.5299530029296875e-06,606
0,0,True,7,16,4.470348358154297e-06,607
0,0,True,7,16,4.708766937255859e-06,608
1,1,True,8,15,4.76837158203125e-06,609
1,1,True,8,15,4.708766937255859e-06,610
0,0,True,13,16,4.598072596958705e-06,611
1,1,True,16,15,4.678964614868164e-06,612
Draw,0,False,16,16,6.586313247680664e-06,613
1,1,True,12,15,6.2783559163411456e-06,614
1,1,True,16,15,6.198883056640625e-06,615
0,0,True,7,16,4.649162292480469e-06,616
Draw,0,False,16,16,4.023313522338867e-06,617
1,1,True,16,15,5.8710575103759766e-06,618
Draw,0,False,16,16,7.539987564086914e-06,619
0,0,True,7,16,4.410743713378906e-06,620
Draw,0,False,16,16,4.26173210144043e-06,621
1,1,True,16,15,8.58306884765625e-06,622
Draw,1,False,16,15,6.973743438720703e-06,623
Draw,0,False,16,16,5.7220458984375e-06,624
1,1,True,12,15,7.112820943196614e-06,625
Draw,1,False,16,15,8.761882781982422e-06,626
0,0,True,15,16,4.380941390991211e-06,627
0,0,True,13,16,5.551746913364955e-06,628
1,1,True,12,15,4.2120615641276044e-06,629
1,1,True,12,15,4.450480143229167e-06,630
1,1,True,16,15,4.887580871582031e-06,631
Draw,1,False,16,15,4.470348358154297e-06,632
0,0,True,15,16,5.841255187988281e-06,633
1,1,True,16,15,7.12275505065918e-06,634
Draw,1,False,16,15,4.678964614868164e-06,635
1,1,True,16,15,7.12275505065918e-06,636
1,1,True,12,15,8.742014567057291e-06,637
0,0,True,7,16,4.112720489501953e-06,638
0,0,True,15,16,5.632638931274414e-06,639
Draw,0,False,16,16,4.5299530029296875e-06,640
0,0,True,7,16,4.708766937255859e-06,641
1,1,True,10,15,5.388259887695313e-06,642
Draw,0,False,16,16,4.798173904418945e-06,643
Draw,1,False,16,15,4.500150680541992e-06,644
1,1,True,8,15,4.708766937255859e-06,645
0,0,True,7,16,4.351139068603516e-06,646
1,1,True,16,15,5.3942203521728516e-06,647
1,1,True,16,15,5.7220458984375e-06,648
0,0,True,7,16,4.589557647705078e-06,649
Draw,0,False,16,16,4.32133674621582e-06,650
1,1,True,16,15,5.364418029785156e-06,651
0,0,True,7,16,4.589557647705078e-06,652
1,1,True,16,15,5.513429641723633e-06,653
0,0,True,15,16,5.662441253662109e-06,654
0,0,True,7,16,4.76837158203125e-06,655
0,0,True,7,16,4.231929779052734e-06,656
0,0,True,15,16,6.198883056640625e-06,657
1,1,True,14,15,4.76837158203125e-06,658
0,0,True,13,16,4.189355032784599e-06,659
1,1,True,14,15,6.880078996930804e-06,660
1,1,True,16,15,4.589557647705078e-06,661
Draw,0,False,16,16,4.589557647705078e-06,662
1,1,True,8,15,5.066394805908203e-06,663
0,0,True,7,16,3.993511199951172e-06,664
1,1,True,16,15,5.930662155151367e-06,665
1,1,True,10,15,4.673004150390625e-06,666
1,1,True,16,15,5.781650543212891e-06,667
0,0,True,15,16,4.202127456665039e-06,668
0,0,True,7,16,4.231929779052734e-06,669
1,1,True,16,15,4.678964614868164e-06,670
1,1,True,16,15,6.645917892456055e-06,671
1,1,True,12,15,4.450480143229167e-06,672
Draw,1,False,16,15,6.020069122314453e-06,673
1,1,True,8,15,4.708766937255859e-06,674
0,0,True,15,16,5.900859832763672e-06,675
Draw,0,False,16,16,5.662441253662109e-06,676
0,0,True,7,16,4.470348358154297e-06,677
0,0,True,7,16,4.172325134277344e-06,678
Draw,0,False,16,16,5.3942203521728516e-06,679
1,1,True,14,15,7.084437779017857e-06,680
0,0,True,7,16,4.410743713378906e-06,681
0,0,True,7,16,4.172325134277344e-06,682
0,0,True,7,16,4.708766937255859e-06,683
1,1,True,16,15,5.7220458984375e-06,684
1,1,True,14,15,4.564012799944196e-06,685
1,1,True,16,15,4.649162292480469e-06,686
0,0,True,15,16,5.632638931274414e-06,687
0,0,True,7,16,4.291534423828125e-06,688
0,0,True,13,16,4.495893205915179e-06,689
Draw,0,False,16,16,4.231929779052734e-06,690
1,1,True,16,15,6.16908073425293e-06,691
Draw,1,False,16,15,6.16908073425293e-06,692
Draw,0,False,16,16,4.649162292480469e-06,693
0,0,True,15,16,6.198883056640625e-06,694
1,1,True,8,15,5.066394805908203e-06,695
Draw,1,False,16,15,1.0460615158081055e-05,696
Draw,0,False,16,16,5.602836608886719e-06,697
0,0,True,7,16,4.112720489501953e-06,698
Draw,0,False,16,16,4.291534423828125e-06,699
0,0,True,7,16,4.827976226806641e-06,700
1,1,True,14,15,8.514949253627232e-06,701
0,0,True,15,16,4.470348358154297e-06,702
1,1,True,16,15,6.288290023803711e-06,703
1,1,True,16,15,7.361173629760742e-06,704
0,0,True,7,16,4.112720489501953e-06,705
0,0,True,7,16,4.291534423828125e-06,706
0,0,True,7,16,4.0531158447265625e-06,707
Draw,0,False,16,16,4.9173831939697266e-06,708
1,1,True,16,15,6.67572021484375e-06,709
1,1,True,12,15,4.887580871582031e-06,710
1,1,True,16,15,6.0498714447021484e-06,711
0,0,True,7,16,6.377696990966797e-06,712
1,1,True,16,15,6.109476089477539e-06,713
1,1,True,10,15,8.7738037109375e-06,714
Draw,1,False,16,15,7.68899917602539e-06,715
Draw,0,False,16,16,4.172325134277344e-06,716
1,1,True,16,15,7.18235969543457e-06,717
1,1,True,16,15,9.804964065551758e-06,718
0,0,True,11,16,4.291534423828125e-06,719
1,1,True,16,15,4.76837158203125e-06,720
1,1,True,16,15,8.046627044677734e-06,721
1,1,True,16,15,4.470348358154297e-06,722
1,1,True,16,15,5.781650543212891e-06,723
0,0,True,7,16,4.351139068603516e-06,724
0,0,True,7,16,4.112720489501953e-06,725
1,1,True,16,15,5.811452865600586e-06,726
Draw,0,False,16,16,6.3478946685791016e-06,727
1,1,True,16,15,5.155801773071289e-06,728
0,0,True,7,16,5.0067901611328125e-06,729
0,0,True,7,16,5.125999450683594e-06,730
1,1,True,16,15,6.0498714447021484e-06,731
Draw,1,False,16,15,6.407499313354492e-06,732
1,1,True,14,15,4.802431379045759e-06,733
1,1,True,8,15,4.947185516357422e-06,734
1,1,True,16,15,6.943941116333008e-06,735
0,0,True,15,16,4.798173904418945e-06,736
Draw,0,False,16,16,5.036592483520508e-06,737
0,0,True,15,16,5.543231964111328e-06,738
1,1,True,16,15,5.155801773071289e-06,739
0,0,True,7,16,4.827976226806641e-06,740
Draw,1,False,16,15,5.364418029785156e-06,741
0,0,True,15,16,5.811452865600586e-06,742
0,0,True,15,16,4.1425228118896484e-06,743
Draw,0,False,16,16,7.12275505065918e-06,744
0,0,True,7,16,4.172325134277344e-06,745
0,0,True,7,16,5.602836608886719e-06,746
0,0,True,7,16,4.0531158447265625e-06,747
1,1,True,16,15,5.841255187988281e-06,748
0,0,True,15,16,6.198883056640625e-06,749
Draw,0,False,16,16,4.649162292480469e-06,750
1,1,True,8,15,7.331371307373047e-06,751
1,1,True,16,15,7.4803829193115234e-06,752
Draw,0,False,16,16,5.3942203521728516e-06,753
1,1,True,16,15,4.976987838745117e-06,754
1,1,True,16,15,5.066394805908203e-06,755
Draw,1,False,16,15,5.692243576049805e-06,756
0,0,True,7,16,4.470348358154297e-06,757
Draw,1,False,16,15,5.21540641784668e-06,758
1,1,True,8,15,5.125999450683594e-06,759
Draw,0,False,16,16,5.245208740234375e-06,760
0,0,True,15,16,4.470348358154297e-06,761
0,0,True,7,16,4.470348358154297e-06,762
0,0,True,15,16,6.16908073425293e-06,763
0,0,True,15,16,4.678964614868164e-06,764
0,0,True,13,16,4.972730364118304e-06,765
1,1,True,12,15,4.3710072835286456e-06,766
0,0,True,15,16,6.258487701416016e-06,767
Draw,0,False,16,16,4.6193599700927734e-06,768
1,1,True,16,15,5.3942203521728516e-06,769
Draw,1,False,16,15,4.5299530029296875e-06,770
1,1,True,16,15,5.692243576049805e-06,771
1,1,True,16,15,6.67572021484375e-06,772
Draw,0,False,16,16,6.705522537231445e-06,773
1,1,True,16,15,5.662441253662109e-06,774
1,1,True,16,15,7.3015689849853516e-06,775
1,1,True,16,15,5.424022674560547e-06,776
Draw,1,False,16,15,7.033348083496094e-06,777
Draw,0,False,16,16,4.500150680541992e-06,778
0,0,True,7,16,4.5299530029296875e-06,779
Draw,0,False,16,16,7.748603820800781e-06,780
0,0,True,15,16,6.616115570068359e-06,781
1,1,True,8,15,7.808208465576172e-06,782
1,1,True,16,15,6.22868537902832e-06,783
1,1,True,12,15,4.967053731282552e-06,784
0,0,True,15,16,5.0067901611328125e-06,785
0,0,True,7,16,4.410743713378906e-06,786
1,1,True,16,15,5.900859832763672e-06,787
0,0,True,15,16,5.066394805908203e-06,788
Draw,0,False,16,16,5.304813385009766e-06,789
1,1,True,16,15,6.198883056640625e-06,790
1,1,True,14,15,4.972730364118304e-06,791
0,0,True,7,16,4.410743713378906e-06,792
1,1,True,16,15,6.794929504394531e-06,793
Draw,0,False,16,16,6.4373016357421875e-06,794
0,0,True,15,16,6.973743438720703e-06,795
0,0,True,15,16,5.245208740234375e-06,796
1,1,True,16,15,7.271766662597656e-06,797
Draw,0,False,16,16,5.036592483520508e-06,798
0,0,True,15,16,6.67572021484375e-06,799
0,0,True,7,16,5.841255187988281e-06,800
0,0,True,7,16,4.470348358154297e-06,801
1,1,True,14,15,6.607600620814732e-06,802
1,1,True,12,15,8.662541707356771e-06,803
1,1,True,16,15,9.03010368347168e-06,804
1,1,True,14,15,6.948198590959821e-06,805
Draw,1,False,16,15,4.827976226806641e-06,806
Draw,0,False,16,16,5.27501106262207e-06,807
Draw,1,False,16,15,1.1175870895385742e-05,808
1,1,True,16,15,8.255243301391602e-06,809
1,1,True,16,15,5.21540641784668e-06,810
1,1,True,16,15,5.125999450683594e-06,811
1,1,True,14,15,4.632132393973214e-06,812
0,0,True,15,16,5.066394805908203e-06,813
Draw,0,False,16,16,4.6193599700927734e-06,814
1,1,True,16,15,5.543231964111328e-06,815
1,1,True,16,15,7.599592208862305e-06,816
Draw,0,False,16,16,5.21540641784668e-06,817
Draw,0,False,16,16,6.198883056640625e-06,818
Draw,0,False,16,16,7.987022399902344e-06,819
1,1,True,16,15,4.410743713378906e-06,820
0,0,True,13,16,5.108969552176339e-06,821
0,0,True,7,16,6.9141387939453125e-06,822
1,1,True,14,15,6.403241838727679e-06,823
Draw,1,False,16,15,5.543231964111328e-06,824
1,1,True,16,15,4.649162292480469e-06,825
0,0,True,11,16,5.563100179036458e-06,826
0,0,True,7,16,4.172325134277344e-06,827
1,1,True,16,15,4.798173904418945e-06,828
Draw,0,False,16,16,4.798173904418945e-06,829
0,0,True,7,16,4.470348358154297e-06,830
1,1,True,14,15,5.9604644775390625e-06,831
1,1,True,16,15,5.21540641784668e-06,832
1,1,True,16,15,6.645917892456055e-06,833
0,0,True,7,16,4.410743713378906e-06,834
0,0,True,7,16,4.5299530029296875e-06,835
0,0,True,7,16,4.5299530029296875e-06,836
Draw,1,False,16,15,4.6193599700927734e-06,837
Draw,1,False,16,15,5.632638931274414e-06,838
Draw,1,False,16,15,8.07642936706543e-06,839
0,0,True,7,16,5.841255187988281e-06,840
0,0,True,7,16,4.112720489501953e-06,841
1,1,True,16,15,7.659196853637695e-06,842
0,0,True,15,16,5.155801773071289e-06,843
0,0,True,13,16,4.46183340890067e-06,844
1,1,True,16,15,6.765127182006836e-06,845
Draw,1,False,16,15,8.13603401184082e-06,846
0,0,True,11,16,5.841255187988281e-06,847
0,0,True,7,16,4.0531158447265625e-06,848
Draw,1,False,16,15,4.857778549194336e-06,849
0,0,True,7,16,4.291534423828125e-06,850
0,0,True,7,16,4.410743713378906e-06,851
Draw,1,False,16,15,7.241964340209961e-06,852
0,0,True,7,16,4.708766937255859e-06,853
0,0,True,15,16,4.708766937255859e-06,854
0,0,True,7,16,4.649162292480469e-06,855
0,0,True,11,16,4.0531158447265625e-06,856
Draw,0,False,16,16,4.559755325317383e-06,857
0,0,True,15,16,7.241964340209961e-06,858
1,1,True,16,15,7.212162017822266e-06,859
0,0,True,7,16,5.364418029785156e-06,860
Draw,0,False,16,16,4.082918167114258e-06,861
1,1,True,16,15,5.543231964111328e-06,862
1,1,True,16,15,5.0961971282958984e-06,863
0,0,True,15,16,5.185604095458984e-06,864
1,1,True,16,15,7.063150405883789e-06,865
Draw,1,False,16,15,5.27501106262207e-06,866
0,0,True,11,16,4.76837158203125e-06,867
1,1,True,8,15,4.947185516357422e-06,868
Draw,1,False,16,15,4.827976226806641e-06,869
0,0,True,15,16,5.751848220825195e-06,870
1,1,True,16,15,7.18235969543457e-06,871
1,1,True,16,15,5.930662155151367e-06,872
Draw,1,False,16,15,6.973743438720703e-06,873
0,0,True,7,16,4.649162292480469e-06,874
1,1,True,16,15,5.5730342864990234e-06,875
0,0,True,7,16,4.231929779052734e-06,876
0,0,True,7,16,4.410743713378906e-06,877
1,1,True,16,15,6.616115570068359e-06,878
Draw,0,False,16,16,4.5299530029296875e-06,879
Draw,0,False,16,16,6.407499313354492e-06,880
1,1,True,8,15,7.3909759521484375e-06,881
0,0,True,7,16,4.470348358154297e-06,882
1,1,True,16,15,5.8710575103759766e-06,883
1,1,True,16,15,5.811452865600586e-06,884
0,0,True,15,16,5.245208740234375e-06,885
1,1,True,16,15,7.4803829193115234e-06,886
1,1,True,10,15,6.198883056640625e-06,887
1,1,True,16,15,9.298324584960938e-06,888
0,0,True,7,16,5.602836608886719e-06,889
1,1,True,16,15,4.887580871582031e-06,890
0,0,True,7,16,4.291534423828125e-06,891
Draw,0,False,16,16,9.894371032714844e-06,892
1,1,True,8,15,5.304813385009766e-06,893
0,0,True,7,16,8.52346420288086e-06,894
0,0,True,15,16,4.9173831939697266e-06,895
1,1,True,16,15,4.76837158203125e-06,896
0,0,True,13,16,8.004052298409598e-06,897
1,1,True,16,15,4.827976226806641e-06,898
Draw,0,False,16,16,7.212162017822266e-06,899
1,1,True,8,15,4.231929779052734e-06,900
0,0,True,7,16,4.112720489501953e-06,901
1,1,True,16,15,6.8247318267822266e-06,902
1,1,True,8,15,4.5299530029296875e-06,903
0,0,True,7,16,5.0067901611328125e-06,904
0,0,True,7,16,4.649162292480469e-06,905
Draw,0,False,16,16,4.26173210144043e-06,906
1,1,True,16,15,5.692243576049805e-06,907
Draw,0,False,16,16,5.841255187988281e-06,908
0,0,True,13,16,5.211148943219866e-06,909
1,1,True,8,15,4.589557647705078e-06,910
1,1,True,16,15,0.0006337463855743408,911
0,0,True,7,16,9.5367431640625e-06,912
1,1,True,16,15,1.0371208190917969e-05,913
0,0,True,15,16,7.092952728271484e-06,914
Draw,1,False,16,15,1.2516975402832031e-05,915
Draw,1,False,16,15,9.328126907348633e-06,916
0,0,True,7,16,1.0311603546142578e-05,917
1,1,True,8,15,1.043081283569336e-05,918
Draw,0,False,16,16,8.285045623779297e-06,919
0,0,True,7,16,7.510185241699219e-06,920
0,0,True,15,16,8.493661880493164e-06,921
1,1,True,16,15,1.3202428817749023e-05,922
1,1,True,16,15,1.3500452041625977e-05,923
0,0,True,15,16,7.212162017822266e-06,924
1,1,True,16,15,9.000301361083984e-06,925
Draw,0,False,16,16,5.841255187988281e-06,926
0,0,True,13,16,9.979520525251115e-06,927
0,0,True,15,16,8.404254913330078e-06,928
Draw,0,False,16,16,9.417533874511719e-06,929
0,0,True,7,16,4.470348358154297e-06,930
Draw,0,False,16,16,7.718801498413086e-06,931
0,0,True,7,16,1.0609626770019531e-05,932
Draw,0,False,16,16,6.4373016357421875e-06,933
1,1,True,16,15,1.049041748046875e-05,934
1,1,True,12,15,1.1603037516276041e-05,935
1,1,True,16,15,8.821487426757812e-06,936
0,0,True,11,16,6.794929504394531e-06,937
0,0,True,15,16,7.808208465576172e-06,938
Draw,1,False,16,15,7.420778274536133e-06,939
0,0,True,15,16,7.62939453125e-06,940
1,1,True,16,15,1.0848045349121094e-05,941
1,1,True,8,15,1.0371208190917969e-05,942
0,0,True,15,16,6.884336471557617e-06,943
0,0,True,7,16,4.291534423828125e-06,944
Draw,1,False,16,15,9.208917617797852e-06,945
0,0,True,7,16,4.231929779052734e-06,946
Draw,0,False,16,16,6.3478946685791016e-06,947
1,1,True,16,15,7.063150405883789e-06,948
1,1,True,8,15,8.165836334228516e-06,949
1,1,True,16,15,1.093745231628418e-05,950
Draw,1,False,16,15,4.202127456665039e-06,951
0,0,True,7,16,4.231929779052734e-06,952
1,1,True,16,15,8.791685104370117e-06,953
1,1,True,8,15,7.450580596923828e-06,954
1,1,True,8,15,7.68899917602539e-06,955
1,1,True,16,15,8.404254913330078e-06,956
1,1,True,16,15,1.0818243026733398e-05,957
1,1,True,14,15,1.0592596871512277e-05,958
0,0,True,7,16,7.510185241699219e-06,959
1,1,True,8,15,4.410743713378906e-06,960
1,1,True,10,15,8.96453857421875e-06,961
1,1,True,8,15,6.67572021484375e-06,962
0,0,True,7,16,4.112720489501953e-06,963
Draw,1,False,16,15,9.08970832824707e-06,964
0,0,True,15,16,5.7220458984375e-06,965
1,1,True,14,15,4.734311785016741e-06,966
Draw,1,False,16,15,6.22868537902832e-06,967
1,1,True,16,15,7.569789886474609e-06,968
1,1,True,8,15,5.0067901611328125e-06,969
Draw,1,False,16,15,7.718801498413086e-06,970
0,0,True,7,16,4.351139068603516e-06,971
1,1,True,16,15,5.513429641723633e-06,972
Draw,0,False,16,16,5.5730342864990234e-06,973
0,0,True,7,16,4.172325134277344e-06,974
0,0,True,7,16,4.112720489501953e-06,975
Draw,1,False,16,15,8.821487426757812e-06,976
0,0,True,11,16,7.66913096110026e-06,977
Draw,0,False,16,16,6.556510925292969e-06,978
1,1,True,16,15,8.553266525268555e-06,979
0,0,True,11,16,5.8015187581380206e-06,980
0,0,True,7,16,6.377696990966797e-06,981
0,0,True,7,16,4.291534423828125e-06,982
0,0,True,13,16,6.02858407156808e-06,983
1,1,True,16,15,7.62939453125e-06,984
0,0,True,7,16,7.450580596923828e-06,985
1,1,True,16,15,4.500150680541992e-06,986
1,1,True,8,15,4.351139068603516e-06,987
1,1,True,16,15,8.881092071533203e-06,988
0,0,True,7,16,6.198883056640625e-06,989
0,0,True,15,16,6.22868537902832e-06,990
0,0,True,15,16,7.331371307373047e-06,991
1,1,True,16,15,6.079673767089844e-06,992
0,0,True,7,16,8.344650268554688e-06,993
1,1,True,16,15,7.927417755126953e-06,994
0,0,True,7,16,4.0531158447265625e-06,995
1,1,True,16,15,8.285045623779297e-06,996
Draw,0,False,16,16,8.106231689453125e-06,997
1,1,True,16,15,7.748603820800781e-06,998
1,1,True,8,15,4.589557647705078e-06,999
Draw,1,False,16,15,7.68899917602539e-06,1000
0,0,True,7,16,4.351139068603516e-06,1001
0,0,True,7,16,4.172325134277344e-06,1002
1,1,True,16,15,7.152557373046875e-06,1003
1,1,True,16,15,7.420778274536133e-06,1004
0,0,True,7,16,7.033348083496094e-06,1005
1,1,True,12,15,7.112820943196614e-06,1006
1,1,True,16,15,9.000301361083984e-06,1007
0,0,True,7,16,4.172325134277344e-06,1008
1,1,True,12,15,6.159146626790364e-06,1009
1,1,True,8,15,4.76837158203125e-06,1010
0,0,True,15,16,8.016824722290039e-06,1011
0,0,True,7,16,4.172325134277344e-06,1012
0,0,True,7,16,4.291534423828125e-06,1013
1,1,True,16,15,6.109476089477539e-06,1014
Draw,0,False,16,16,5.21540641784668e-06,1015
0,0,True,7,16,4.231929779052734e-06,1016
0,0,True,15,16,4.1425228118896484e-06,1017
0,0,True,15,16,7.3909759521484375e-06,1018
1,1,True,16,15,7.18235969543457e-06,1019
1,1,True,8,15,4.470348358154297e-06,1020
1,1,True,8,15,4.5299530029296875e-06,1021
0,0,True,7,16,4.112720489501953e-06,1022
1,1,True,12,15,5.880991617838542e-06,1023
0,0,True,7,16,4.172325134277344e-06,1024
1,1,True,8,15,5.0067901611328125e-06,1025
1,1,True,12,15,8.980433146158854e-06,1026
0,0,True,7,16,4.231929779052734e-06,1027
Draw,1,False,16,15,7.063150405883789e-06,1028
Draw,0,False,16,16,6.288290023803711e-06,1029
1,1,True,16,15,9.08970832824707e-06,1030
Draw,0,False,16,16,5.900859832763672e-06,1031
0,0,True,15,16,4.4405460357666016e-06,1032
1,1,True,16,15,7.927417755126953e-06,1033
0,0,True,13,16,4.325594220842634e-06,1034
Draw,0,False,16,16,4.291534423828125e-06,1035
1,1,True,16,15,5.8710575103759766e-06,1036
1,1,True,16,15,6.318092346191406e-06,1037
0,0,True,7,16,4.5299530029296875e-06,1038
1,1,True,14,15,6.98225838797433e-06,1039
Draw,0,False,16,16,5.3942203521728516e-06,1040
0,0,True,7,16,4.470348358154297e-06,1041
0,0,True,15,16,4.1425228118896484e-06,1042
1,1,True,8,15,1.1086463928222656e-05,1043
1,1,True,12,15,4.291534423828125e-06,1044
1,1,True,16,15,6.079673767089844e-06,1045
1,1,True,8,15,4.589557647705078e-06,1046
0,0,True,15,16,8.016824722290039e-06,1047
1,1,True,16,15,9.059906005859375e-06,1048
1,1,True,16,15,6.943941116333008e-06,1049
Draw,1,False,16,15,7.12275505065918e-06,1050
Draw,0,False,16,16,7.4803829193115234e-06,1051
Draw,0,False,16,16,6.198883056640625e-06,1052
1,1,True,16,15,7.539987564086914e-06,1053
Draw,0,False,16,16,5.811452865600586e-06,1054
1,1,True,8,15,4.589557647705078e-06,1055
0,0,True,7,16,4.231929779052734e-06,1056
0,0,True,13,16,5.824225289481026e-06,1057
1,1,True,16,15,7.718801498413086e-06,1058
Draw,1,False,16,15,6.16908073425293e-06,1059
1,1,True,16,15,6.0498714447021484e-06,1060
0,0,True,13,16,4.598072596958705e-06,1061
1,1,True,14,15,6.641660417829241e-06,1062
0,0,True,7,16,4.112720489501953e-06,1063
Draw,0,False,16,16,4.708766937255859e-06,1064
Draw,0,False,16,16,4.32133674621582e-06,1065
1,1,True,16,15,5.9604644775390625e-06,1066
0,0,True,13,16,5.4836273193359375e-06,1067
0,0,True,7,16,4.351139068603516e-06,1068
0,0,True,7,16,3.993511199951172e-06,1069
1,1,True,16,15,5.811452865600586e-06,1070
1,1,True,12,15,8.702278137207031e-06,1071
1,1,True,8,15,4.172325134277344e-06,1072
0,0,True,7,16,3.993511199951172e-06,1073
1,1,True,12,15,6.159146626790364e-06,1074
Draw,0,False,16,16,4.082918167114258e-06,1075
1,1,True,8,15,4.410743713378906e-06,1076
0,0,True,15,16,7.033348083496094e-06,1077
0,0,True,15,16,5.900859832763672e-06,1078
1,1,True,16,15,4.76837158203125e-06,1079
0,0,True,7,16,4.112720489501953e-06,1080
1,1,True,12,15,5.841255187988281e-06,1081
1,1,True,8,15,4.172325134277344e-06,1082
0,0,True,7,16,3.993511199951172e-06,1083
