start_number,winner,minimax_player,minimax_bot_wins,turns,max_depth,avg_minimax_time,game_number
17,1,1,True,8,16,0.00014930963516235352,2282
20,1,1,True,8,10,6.526708602905273e-05,2283
25,0,0,True,7,25,0.0005800127983093262,2284
18,0,0,True,9,18,0.0002703666687011719,2285
30,1,0,False,8,30,0.0010957717895507812,2286
28,0,0,True,7,28,0.0008557438850402832,2287
19,0,0,True,7,19,0.0003833174705505371,2288
16,0,0,True,5,16,0.00018215179443359375,2289
27,0,0,True,9,27,0.0010644912719726563,2290
29,1,1,True,8,14,0.00015860795974731445,2291
23,0,0,True,11,23,0.0005060434341430664,2292
21,1,1,True,6,10,6.310145060221355e-05,2293
22,1,1,True,8,21,0.0003342628479003906,2294
27,0,0,True,7,27,0.0007607936859130859,2295
23,0,0,True,7,23,0.000692903995513916,2296
16,1,1,True,8,15,0.00013202428817749023,2297
24,0,0,True,11,24,0.000737309455871582,2298
30,0,0,True,9,30,0.0014696598052978515,2299
16,1,1,True,8,15,0.00018912553787231445,2300
25,1,1,True,6,12,9.274482727050781e-05,2301
21,1,1,True,6,20,0.0003982384999593099,2302
22,1,1,True,8,11,8.255243301391602e-05,2303
22,0,0,True,7,22,0.0005980730056762695,2304
16,1,1,True,8,15,0.00018930435180664062,2305
20,0,0,True,5,20,0.0003497600555419922,2306
20,1,1,True,8,19,0.0002620816230773926,2307
21,1,1,True,6,10,6.771087646484375e-05,2308
28,1,1,True,12,27,0.00109557310740153,2309
28,1,1,True,8,14,0.0001609325408935547,2310
16,0,1,False,7,8,5.014737447102865e-05,2311
20,0,0,True,9,20,0.00024175643920898438,2312
17,0,0,True,5,17,0.00021759668986002603,2313
16,1,1,True,6,8,3.679593404134115e-05,2314
18,1,1,True,6,9,5.825360616048177e-05,2315
26,1,1,True,10,25,0.0007890701293945312,2316
23,1,1,True,8,11,9.840726852416992e-05,2317
20,1,1,True,6,10,6.477038065592448e-05,2318
22,0,0,True,7,22,0.0006011724472045898,2319
19,0,0,True,7,19,0.00039899349212646484,2320
28,0,0,True,7,28,0.0008206963539123535,2321
15,1,1,True,8,14,0.0001538991928100586,2322
18,0,0,True,7,18,0.0003380775451660156,2323
30,0,0,True,9,30,0.0014888763427734375,2324
30,1,1,True,8,29,0.0009070634841918945,2325
30,1,1,True,8,15,0.00020569562911987305,2326
29,1,1,True,8,14,0.0001735091209411621,2327
29,1,1,True,8,28,0.0008640289306640625,2328
19,1,1,True,6,9,4.855791727701823e-05,2329
29,1,1,True,8,28,0.0008320808410644531,2330
28,0,0,True,7,28,0.000865638256072998,2331
22,1,1,True,6,21,0.00040149688720703125,2332
24,1,1,True,8,23,0.0007180571556091309,2333
27,0,0,True,7,27,0.0007472038269042969,2334
17,1,1,True,8,16,0.00017839670181274414,2335
18,0,0,True,9,18,0.00018696784973144532,2336
21,0,0,True,5,21,0.00041254361470540363,2337
23,1,1,True,8,11,8.672475814819336e-05,2338
28,1,1,True,8,27,0.0007407665252685547,2339
19,0,0,True,9,19,0.00022344589233398439,2340
21,0,0,True,5,21,0.00040141741434733075,2341
17,0,0,True,7,17,0.00017505884170532227,2342
19,1,1,True,8,18,0.0003314018249511719,2343
20,1,1,True,8,19,0.00025016069412231445,2344
27,0,0,True,7,27,0.0007442831993103027,2345
24,1,1,True,12,23,0.0004928906758626302,2346
15,1,1,True,6,7,2.8053919474283855e-05,2347
24,0,0,True,7,24,0.000510871410369873,2348
16,1,1,True,6,8,3.647804260253906e-05,2349
19,1,1,True,8,18,0.0003325343132019043,2350
19,0,0,True,7,19,0.0002523660659790039,2351
21,1,1,True,6,20,0.00036899248758951825,2352
26,1,1,True,6,13,0.00011316935221354167,2353
15,1,1,True,8,14,0.00016450881958007812,2354
18,0,0,True,9,18,0.00019283294677734374,2355
29,1,1,True,8,28,0.0008004903793334961,2356
29,1,1,True,8,14,0.0001533031463623047,2357
30,0,0,True,9,30,0.001447010040283203,2358
24,1,1,True,12,23,0.0005047321319580078,2359
21,0,0,True,5,21,0.000402371088663737,2360
19,1,1,True,6,9,4.855791727701823e-05,2361
30,0,0,True,9,30,0.0014649391174316405,2362
17,1,1,True,6,8,4.04516855875651e-05,2363
25,0,0,True,9,25,0.0010194778442382812,2364
19,1,1,True,8,18,0.00023692846298217773,2365
23,0,0,True,9,23,0.00039429664611816405,2366
27,1,1,True,8,26,0.0006895065307617188,2367
28,0,0,True,7,28,0.0008611083030700684,2368
24,0,0,True,11,24,0.0005809466044108073,2369
15,1,1,True,8,14,0.00010913610458374023,2370
22,0,0,True,9,22,0.0003387928009033203,2371
25,1,1,True,6,12,9.258588155110677e-05,2372
24,1,1,True,6,12,9.23474629720052e-05,2373
15,1,1,True,6,7,3.7670135498046875e-05,2374
30,1,1,True,8,29,0.0010041594505310059,2375
26,1,1,True,6,13,0.00015846888224283853,2376
18,1,0,False,8,18,0.00022214651107788086,2377
19,0,0,True,9,19,0.0002147197723388672,2378
28,0,0,True,7,28,0.0008623003959655762,2379
29,1,1,True,8,28,0.0008230209350585938,2380
30,1,1,True,8,29,0.0009037256240844727,2381
26,1,1,True,6,13,0.00010975201924641927,2382
20,1,1,True,10,19,0.0003280162811279297,2383
26,1,1,True,8,25,0.0005776286125183105,2384
24,0,0,True,7,24,0.0005238056182861328,2385
22,1,1,True,6,21,0.00040904680887858075,2386
15,1,1,True,8,14,0.00016063451766967773,2387
17,1,1,True,6,16,0.00018421808878580728,2388
20,0,0,True,5,20,0.0003503163655598958,2389
30,0,0,True,9,30,0.0014806270599365234,2390
16,0,0,True,7,16,0.0001525282859802246,2391
19,1,1,True,6,9,4.847844441731771e-05,2392
19,0,0,True,9,19,0.00021867752075195314,2393
25,1,1,True,6,12,9.552637736002605e-05,2394
18,1,0,False,8,18,0.00022143125534057617,2395
16,1,1,True,8,15,0.00013214349746704102,2396
20,1,1,True,8,19,0.00026792287826538086,2397
17,0,0,True,7,17,0.00017982721328735352,2398
21,0,0,True,9,21,0.000276947021484375,2399
23,1,1,True,8,22,0.0006061196327209473,2400
25,0,0,True,7,25,0.0005910396575927734,2401
19,0,0,True,7,19,0.0002503395080566406,2402
27,1,1,True,12,26,0.0007619857788085938,2403
30,1,1,True,8,29,0.0009708404541015625,2404
25,1,1,True,6,12,8.606910705566406e-05,2405
29,1,1,True,8,28,0.0007756352424621582,2406
15,1,1,True,8,14,0.00016933679580688477,2407
23,1,1,True,10,11,7.739067077636719e-05,2408
20,0,0,True,9,20,0.0002478122711181641,2409
15,1,1,True,6,7,2.8053919474283855e-05,2410
17,0,1,False,7,8,4.9908955891927086e-05,2411
15,1,1,True,6,7,3.4968058268229164e-05,2412
22,1,1,True,6,21,0.00040086110432942707,2413
26,0,0,True,13,26,0.0006596020289829799,2414
28,1,1,True,8,14,0.0001659393310546875,2415
25,1,1,True,10,24,0.0004250049591064453,2416
24,0,0,True,9,24,0.0008907794952392578,2417
18,1,0,False,8,18,0.0002994537353515625,2418
27,1,1,True,6,13,0.00010991096496582031,2419
18,0,0,True,7,18,0.00021314620971679688,2420
30,1,1,True,8,15,0.000213623046875,2421
28,1,1,True,10,27,0.0011374473571777344,2422
15,0,1,False,7,14,0.00016299883524576822,2423
19,0,0,True,9,19,0.000214385986328125,2424
30,1,1,True,8,29,0.0009084939956665039,2425
18,1,1,True,8,9,4.988908767700195e-05,2426
29,0,0,True,7,29,0.0008970499038696289,2427
19,0,0,True,9,19,0.00021686553955078126,2428
15,1,1,True,6,7,3.504753112792969e-05,2429
27,0,0,True,7,27,0.0007724165916442871,2430
16,0,0,True,7,16,0.00015163421630859375,2431
15,0,0,True,7,15,0.00012630224227905273,2432
30,1,1,True,8,15,0.0001327991485595703,2433
27,1,1,True,8,26,0.000653684139251709,2434
18,1,1,True,8,9,5.513429641723633e-05,2435
19,1,1,True,6,9,4.8319498697916664e-05,2436
30,1,0,False,8,30,0.0011039376258850098,2437
25,1,1,True,10,24,0.0004443645477294922,2438
18,1,1,True,6,17,0.0002529621124267578,2439
25,1,1,True,6,12,9.115537007649739e-05,2440
23,1,1,True,10,11,7.748603820800781e-05,2441
27,1,1,True,6,13,0.00011237462361653645,2442
27,0,0,True,9,27,0.0010545730590820312,2443
27,1,1,True,6,13,0.00010999043782552083,2444
16,0,0,True,5,16,0.00019359588623046875,2445
30,1,1,True,8,29,0.000991225242614746,2446
21,0,0,True,7,21,0.0003280043601989746,2447
20,0,0,True,9,20,0.0002623081207275391,2448
21,0,0,True,7,21,0.00032699108123779297,2449
16,0,0,True,7,16,0.00017064809799194336,2450
17,0,0,True,5,17,0.0002178351084391276,2451
30,1,1,True,8,29,0.0009510517120361328,2452
22,1,1,True,6,21,0.000432888666788737,2453
22,0,0,True,9,22,0.0005190849304199218,2454
18,1,1,True,8,17,0.00017976760864257812,2455
28,1,1,True,8,27,0.0007551908493041992,2456
28,0,0,True,7,28,0.0008566379547119141,2457
28,1,1,True,8,14,0.00015354156494140625,2458
25,0,0,True,9,25,0.0010127544403076172,2459
21,1,1,True,6,10,6.326039632161458e-05,2460
29,0,0,True,7,29,0.0010152459144592285,2461
22,0,0,True,11,22,0.00045804182688395184,2462
23,0,0,True,7,23,0.0007113218307495117,2463
28,1,1,True,8,14,0.00016075372695922852,2464
19,0,0,True,7,19,0.0002741217613220215,2465
28,0,1,False,7,14,0.0001423358917236328,2466
18,1,1,True,6,17,0.00022029876708984375,2467
18,0,0,True,9,18,0.0002788066864013672,2468
22,0,0,True,11,22,0.0002840757369995117,2469
26,1,1,True,14,25,0.0005903244018554688,2470
15,0,0,True,7,15,0.00018584728240966797,2471
25,0,0,True,7,25,0.0006039142608642578,2472
28,0,0,True,7,28,0.0008321404457092285,2473
24,0,0,True,9,24,0.0008580207824707032,2474
26,1,1,True,6,13,0.00010371208190917969,2475
19,1,1,True,10,18,0.00018105506896972656,2476
22,0,0,True,11,22,0.00029257933298746747,2477
28,0,1,False,7,14,0.00013899803161621094,2478
18,1,1,True,8,9,5.227327346801758e-05,2479
15,0,0,True,7,15,0.00019228458404541016,2480
19,0,0,True,7,19,0.0002504587173461914,2481
26,0,0,True,11,26,0.0007602771123250326,2482
20,1,1,True,6,10,6.031990051269531e-05,2483
19,1,1,True,8,9,5.710124969482422e-05,2484
30,0,0,True,9,30,0.0014487266540527343,2485
26,0,0,True,13,26,0.0008780956268310547,2486
26,1,1,True,8,25,0.0005929470062255859,2487
30,1,1,True,8,15,0.00018322467803955078,2488
16,0,0,True,5,16,0.00019971529642740885,2489
18,0,0,True,7,18,0.00022411346435546875,2490
30,1,0,False,8,30,0.00109177827835083,2491
20,0,0,True,7,20,0.0002893805503845215,2492
25,0,0,True,9,25,0.0009820938110351562,2493
29,1,1,True,8,28,0.0007818341255187988,2494
27,0,0,True,7,27,0.0007633566856384277,2495
27,1,1,True,10,26,0.0014539718627929687,2496
27,1,1,True,8,26,0.0006900429725646973,2497
27,0,0,True,7,27,0.0007635951042175293,2498
26,0,0,True,15,26,0.0008716285228729248,2499
27,0,0,True,9,27,0.0010736465454101562,2500
19,0,0,True,7,19,0.00039964914321899414,2501
21,1,1,True,6,10,6.047884623209635e-05,2502
25,1,1,True,14,24,0.0005078315734863281,2503
17,0,0,True,7,17,0.00017827749252319336,2504
17,0,0,True,7,17,0.00018537044525146484,2505
30,1,1,True,8,15,0.0001913905143737793,2506
21,0,0,True,5,21,0.0004298686981201172,2507
20,1,1,True,8,10,6.508827209472656e-05,2508
20,0,0,True,5,20,0.0003769397735595703,2509
20,0,0,True,5,20,0.0003581841786702474,2510
19,1,1,True,10,18,0.00019230842590332032,2511
25,0,0,True,11,25,0.0008598168690999349,2512
19,1,1,True,10,18,0.00021677017211914064,2513
19,1,1,True,8,9,5.066394805908203e-05,2514
18,0,0,True,7,18,0.00022429227828979492,2515
27,1,1,True,6,13,0.00013049443562825522,2516
20,1,1,True,10,19,0.00022606849670410157,2517
21,1,1,True,10,20,0.0002532482147216797,2518
26,0,0,True,15,26,0.0008605420589447021,2519
21,0,0,True,9,21,0.00027356147766113283,2520
21,1,1,True,8,10,6.55055046081543e-05,2521
29,0,0,True,7,29,0.0009499192237854004,2522
23,1,1,True,10,11,7.9345703125e-05,2523
17,1,1,True,8,16,0.00015938282012939453,2524
19,1,1,True,6,9,4.863739013671875e-05,2525
29,1,1,True,8,14,0.00012022256851196289,2526
23,1,1,True,8,22,0.00040274858474731445,2527
22,0,0,True,9,22,0.0004276275634765625,2528
30,0,0,True,9,30,0.001442718505859375,2529
25,1,1,True,6,12,8.591016133626302e-05,2530
26,0,0,True,7,26,0.0006476044654846191,2531
25,0,0,True,13,25,0.0005841936383928571,2532
22,0,0,True,7,22,0.0006247758865356445,2533
17,0,0,True,5,17,0.0002132256825764974,2534
29,0,0,True,7,29,0.0008691549301147461,2535
29,0,0,True,7,29,0.0009586811065673828,2536
16,1,1,True,8,8,4.57763671875e-05,2537
30,1,1,True,8,29,0.0015142560005187988,2538
18,0,0,True,9,18,0.0008618354797363282,2539
26,0,0,True,7,26,0.0007902383804321289,2540
21,1,1,True,6,10,6.103515625e-05,2541
26,0,0,True,7,26,0.0006654262542724609,2542
16,0,0,True,7,16,0.00015693902969360352,2543
17,0,0,True,5,17,0.0003205140431722005,2544
26,0,0,True,11,26,0.0010520219802856445,2545
27,0,0,True,11,27,0.001253366470336914,2546
15,0,0,True,7,15,0.00018638372421264648,2547
25,0,0,True,13,25,0.0007288796561104911,2548
30,0,0,True,9,30,0.001615619659423828,2549
28,1,1,True,12,27,0.001116355260213216,2550
25,1,1,True,6,12,8.948644002278645e-05,2551
28,1,1,True,16,27,0.0011999011039733887,2552
27,1,1,True,6,13,0.00010999043782552083,2553
20,0,0,True,5,20,0.0003485679626464844,2554
24,1,1,True,10,23,0.0005758285522460937,2555
30,0,0,True,9,30,0.0014225959777832032,2556
18,1,1,True,6,17,0.0002158482869466146,2557
16,1,1,True,6,8,3.639856974283854e-05,2558
28,0,0,True,7,28,0.0008391141891479492,2559
21,0,0,True,5,21,0.0004024505615234375,2560
27,1,1,True,6,13,0.0001049041748046875,2561
23,1,1,True,8,22,0.00040024518966674805,2562
19,1,1,True,6,9,4.847844441731771e-05,2563
26,1,1,True,10,25,0.0007637500762939453,2564
20,0,0,True,9,20,0.00026297569274902344,2565
16,0,0,True,5,16,0.00018453598022460938,2566
27,0,0,True,11,27,0.0010854403177897136,2567
25,1,1,True,6,12,8.614857991536458e-05,2568
15,1,1,True,8,14,0.00010901689529418945,2569
20,1,1,True,6,10,6.024042765299479e-05,2570
28,1,1,True,8,14,0.00016069412231445312,2571
21,1,1,True,6,20,0.00035373369852701825,2572
22,1,1,True,8,11,8.296966552734375e-05,2573
24,0,0,True,11,24,0.00038091341654459637,2574
27,0,0,True,7,27,0.0007374286651611328,2575
29,1,1,True,8,28,0.000827789306640625,2576
26,1,1,True,10,25,0.0009607791900634766,2577
29,0,0,True,7,29,0.0008797645568847656,2578
29,0,1,False,7,14,0.00014162063598632812,2579
23,1,1,True,8,22,0.00038689374923706055,2580
28,0,0,True,7,28,0.0007796883583068848,2581
16,0,0,True,5,16,0.00018707911173502603,2582
19,1,1,True,8,18,0.000325620174407959,2583
21,0,0,True,5,21,0.000400543212890625,2584
15,1,1,True,6,7,3.488858540852865e-05,2585
20,0,0,True,5,20,0.000352938969930013,2586
19,0,0,True,9,19,0.00021910667419433594,2587
24,1,1,True,8,23,0.00044721364974975586,2588
23,1,1,True,12,22,0.0004496177037556966,2589
17,0,0,True,5,17,0.0002151330312093099,2590
25,1,1,True,8,24,0.0005036592483520508,2591
18,1,0,False,8,18,0.00022286176681518555,2592
28,0,0,True,7,28,0.0007744431495666504,2593
26,0,0,True,11,26,0.0009469191233317057,2594
15,1,1,True,8,14,0.00011032819747924805,2595
25,1,1,True,12,24,0.000714580217997233,2596
30,0,0,True,9,30,0.0009022712707519531,2597
29,0,0,True,7,29,0.0009499788284301758,2598
22,1,1,True,10,11,7.734298706054687e-05,2599
25,1,1,True,10,24,0.00044112205505371095,2600
21,0,0,True,5,21,0.0004019737243652344,2601
24,0,0,True,7,24,0.0005148649215698242,2602
23,0,0,True,9,23,0.0005758285522460937,2603
25,0,0,True,7,25,0.0006124973297119141,2604
22,0,0,True,7,22,0.0006802082061767578,2605
28,1,1,True,8,27,0.0007347464561462402,2606
23,0,0,True,11,23,0.0004840691884358724,2607
27,1,1,True,14,26,0.0009516307285853795,2608
15,0,1,False,7,14,0.0001389185587565104,2609
22,1,1,True,10,11,8.139610290527343e-05,2610
22,0,0,True,7,22,0.0006033778190612793,2611
24,1,1,True,8,23,0.00044339895248413086,2612
29,1,1,True,8,28,0.0007750391960144043,2613
25,1,1,True,14,24,0.0004956722259521484,2614
28,0,0,True,7,28,0.0010408759117126465,2615
19,0,0,True,7,19,0.0003943443298339844,2616
16,0,0,True,5,16,0.00018421808878580728,2617
17,1,1,True,6,16,0.0001866022745768229,2618
15,0,0,True,7,15,0.00018960237503051758,2619
21,0,0,True,5,21,0.0004011789957682292,2620
29,1,1,True,8,14,0.00011044740676879883,2621
21,1,1,True,6,20,0.00035301844278971356,2622
29,1,1,True,8,28,0.0008269548416137695,2623
27,0,0,True,9,27,0.00099029541015625,2624
18,0,0,True,7,18,0.00032192468643188477,2625
30,0,0,True,9,30,0.00089263916015625,2626
19,1,1,True,10,18,0.00028018951416015626,2627
19,1,1,True,8,18,0.0002167224884033203,2628
16,1,1,True,6,8,3.695487976074219e-05,2629
23,1,1,True,8,22,0.0003985762596130371,2630
27,1,1,True,8,26,0.0006539225578308105,2631
23,0,0,True,7,23,0.0004444122314453125,2632
21,1,1,True,6,20,0.00038687388102213543,2633
19,1,1,True,8,18,0.00032013654708862305,2634
23,1,1,True,10,11,7.920265197753906e-05,2635
27,0,0,True,9,27,0.0010010242462158204,2636
22,0,0,True,7,22,0.0003883838653564453,2637
29,1,1,True,8,28,0.0008592009544372559,2638
27,0,0,True,9,27,0.0010072708129882813,2639
24,1,1,True,10,23,0.0006385326385498046,2640
24,1,1,True,12,23,0.0005955298741658529,2641
17,0,1,False,7,8,4.967053731282552e-05,2642
23,0,0,True,7,23,0.0006867647171020508,2643
16,1,1,True,6,8,3.6875406901041664e-05,2644
27,0,0,True,7,27,0.0007477998733520508,2645
30,0,0,True,9,30,0.0008863925933837891,2646
28,1,1,True,16,27,0.0009495317935943604,2647
25,0,0,True,11,25,0.0006546576817830404,2648
19,0,0,True,7,19,0.0003763437271118164,2649
17,1,1,True,6,8,4.100799560546875e-05,2650
20,1,1,True,6,10,6.0399373372395836e-05,2651
23,1,1,True,8,11,8.291006088256836e-05,2652
16,1,1,True,8,15,0.00018274784088134766,2653
23,0,0,True,7,23,0.0007082223892211914,2654
24,1,1,True,6,12,9.218851725260417e-05,2655
26,0,0,True,11,26,0.0009569724400838217,2656
18,1,1,True,6,9,4.847844441731771e-05,2657
21,1,1,True,6,10,6.29425048828125e-05,2658
20,1,1,True,8,19,0.00037848949432373047,2659
28,0,1,False,7,14,0.00015060106913248697,2660
17,0,0,True,5,17,0.0002228418986002604,2661
21,1,1,True,10,20,0.0002483367919921875,2662
23,1,1,True,8,22,0.0006176233291625977,2663
16,0,0,True,7,16,0.00015246868133544922,2664
18,1,1,True,8,17,0.00018364191055297852,2665
17,0,0,True,7,17,0.0001907944679260254,2666
17,0,0,True,7,17,0.00018411874771118164,2667
23,0,0,True,11,23,0.0003381967544555664,2668
25,0,0,True,9,25,0.000991964340209961,2669
19,1,1,True,8,9,5.698204040527344e-05,2670
18,1,1,True,8,9,6.16908073425293e-05,2671
17,1,1,True,6,16,0.00018636385599772135,2672
26,1,1,True,6,13,0.00011213620503743489,2673
29,0,0,True,7,29,0.0009439587593078613,2674
19,0,0,True,9,19,0.00022187232971191407,2675
24,1,1,True,6,12,8.58306884765625e-05,2676
18,1,1,True,8,17,0.00017505884170532227,2677
27,0,0,True,9,27,0.0010059356689453125,2678
27,1,1,True,8,26,0.0006670355796813965,2679
26,0,0,True,15,26,0.0008774995803833008,2680
25,0,0,True,9,25,0.0007821083068847656,2681
17,1,1,True,6,16,0.00019621849060058594,2682
28,1,1,True,8,14,0.00016564130783081055,2683
23,0,0,True,7,23,0.0004553794860839844,2684
17,0,0,True,7,17,0.00017595291137695312,2685
29,0,0,True,7,29,0.000872492790222168,2686
26,0,0,True,7,26,0.0006605982780456543,2687
25,1,1,True,14,24,0.0006279264177594866,2688
16,0,0,True,5,16,0.0001834233601888021,2689
24,1,0,False,12,24,0.0005777279535929362,2690
30,0,0,True,9,30,0.0015306949615478515,2691
23,0,0,True,7,23,0.0006951093673706055,2692
28,0,0,True,7,28,0.0008196234703063965,2693
19,1,1,True,8,9,5.704164505004883e-05,2694
23,0,0,True,9,23,0.0003849506378173828,2695
25,1,1,True,10,24,0.0004417896270751953,2696
27,1,1,True,12,26,0.0011548995971679688,2697
25,1,1,True,6,12,8.654594421386719e-05,2698
21,1,1,True,6,20,0.0003590583801269531,2699
26,0,0,True,9,26,0.0009203910827636719,2700
22,1,0,False,10,22,0.00034766197204589845,2701
19,0,0,True,9,19,0.0003176212310791016,2702
18,0,0,True,7,18,0.00022608041763305664,2703
15,0,0,True,7,15,0.00013363361358642578,2704
21,1,1,True,10,20,0.00025882720947265623,2705
16,1,1,True,8,15,0.00013405084609985352,2706
17,0,0,True,5,17,0.00021632512410481772,2707
15,0,0,True,7,15,0.00013589859008789062,2708
18,1,1,True,6,9,4.863739013671875e-05,2709
18,0,0,True,7,18,0.00021141767501831055,2710
27,0,0,True,9,27,0.001036691665649414,2711
23,1,1,True,10,11,8.177757263183594e-05,2712
19,0,0,True,9,19,0.0003342628479003906,2713
16,1,1,True,8,15,0.00013190507888793945,2714
16,1,1,True,8,15,0.0001888275146484375,2715
26,0,0,True,7,26,0.0006659626960754395,2716
29,0,0,True,7,29,0.0009347200393676758,2717
22,0,0,True,9,22,0.0003547191619873047,2718
28,0,0,True,7,28,0.0008640885353088379,2719
18,1,1,True,6,9,5.825360616048177e-05,2720
18,0,0,True,9,18,0.0001873016357421875,2721
27,0,0,True,15,27,0.0008713603019714355,2722
24,1,1,True,6,12,0.00010331471761067708,2723
20,0,0,True,7,20,0.0002903938293457031,2724
29,1,1,True,8,14,0.00015693902969360352,2725
29,1,1,True,8,28,0.0008030533790588379,2726
21,1,1,True,6,20,0.0004341602325439453,2727
23,0,0,True,11,23,0.0003273884455362956,2728
29,1,1,True,8,28,0.0008449554443359375,2729
27,0,0,True,7,27,0.0007548332214355469,2730
25,0,0,True,9,25,0.0009854793548583984,2731
24,0,0,True,11,24,0.00039013226826985675,2732
19,1,1,True,6,9,4.824002583821615e-05,2733
23,1,1,True,8,11,9.226799011230469e-05,2734
16,1,1,True,6,8,3.6716461181640625e-05,2735
20,1,1,True,6,10,6.024042765299479e-05,2736
25,0,0,True,7,25,0.0005819797515869141,2737
25,1,1,True,10,24,0.0004366397857666016,2738
16,1,1,True,8,15,0.00018262863159179688,2739
18,0,0,True,9,18,0.0002765178680419922,2740
17,1,1,True,6,8,3.66369883219401e-05,2741
19,0,0,True,9,19,0.0003123283386230469,2742
